date,symbole,interval,rv,bv,part_saut
2026-06-26,NVDA,5m,0.0003889484055,0.0003211314704,0.1744
2026-06-26,NZDUSD=X,5m,1.913961439e-05,1.807511193e-05,0.0556
2026-06-26,PG,5m,0.0001002048163,0.0001046477609,0
2026-06-26,SAN.PA,5m,0.0001648187945,0.0001579151745,0.0419
2026-06-26,SAP.DE,5m,0.0004002943364,0.0003421810022,0.1452
2026-06-26,SI=F,5m,0.001557878807,0.001357018304,0.1289
2026-06-26,SIE.DE,5m,0.0002563781242,0.0002302036652,0.1021
2026-06-26,SOLUSDT,5m,0.003081402424,0.002721974862,0.1166
2026-06-26,TSLA,5m,0.0004400924959,0.000436053095,0.0092
2026-06-26,TTE.PA,5m,0.0001258885133,0.000127484345,0
2026-06-26,UNH,5m,0.0001307357443,0.000124778544,0.0456
2026-06-26,USDCAD=X,5m,1.452225072e-05,1.526188005e-05,0
2026-06-26,USDCHF=X,5m,1.81765938e-05,1.792492519e-05,0.0138
2026-06-26,USDJPY=X,5m,3.697923246e-06,3.209682825e-06,0.132
2026-06-26,V,5m,0.0001616384984,9.537907763e-05,0.4099
2026-06-26,XOM,5m,0.0001478479452,0.0001625429721,0
2026-06-26,XRPUSDT,5m,0.001537960985,0.001399446691,0.0901
2026-06-26,ZW=F,5m,0.0002149551965,0.0001869364205,0.1303
2026-06-26,^FCHI,5m,3.370325156e-05,3.442664155e-05,0
2026-06-26,^GDAXI,5m,4.756909809e-05,4.711769728e-05,0.0095
2026-06-26,^GSPC,5m,6.404009747e-05,5.450236495e-05,0.1489
2026-06-26,^HSI,5m,9.100531102e-05,7.697166117e-05,0.1542
2026-06-26,^KS11,5m,0.00147747737,0.00158527869,0
2026-06-26,^N225,5m,0.0003478978923,0.0002906731543,0.1645
2026-06-26,^NDX,5m,0.0001832514185,0.000179704533,0.0194
2026-06-26,^STOXX50E,5m,5.149625163e-05,4.893178628e-05,0.0498
2026-06-27,BNBUSDT,5m,0.0002204662375,0.0001690843579,0.2331
2026-06-27,BTCUSDT,5m,0.0002116698724,0.0001630248965,0.2298
2026-06-27,ETHUSDT,5m,0.000408884621,0.0003346299409,0.1816
2026-06-27,SOLUSDT,5m,0.0007326329983,0.0005604432629,0.235
2026-06-27,XRPUSDT,5m,0.0004456937941,0.0003931347557,0.1179
2026-06-28,BNBUSDT,5m,0.0004008187326,0.0003314638085,0.173
2026-06-28,BTCUSDT,5m,0.0003893440204,0.0003177505465,0.1839
2026-06-28,ETHUSDT,5m,0.0006496448234,0.0005075177137,0.2188
2026-06-28,SOLUSDT,5m,0.001294086837,0.001114982197,0.1384
2026-06-28,XRPUSDT,5m,0.0006804592378,0.0005741463775,0.1562
2026-06-29,005930.KS,5m,0.0016830858,0.001737620604,0
2026-06-29,0700.HK,5m,0.0005004400146,0.0004697173124,0.0614
2026-06-29,2330.TW,5m,0.000265009004,0.0002145281305,0.1905
2026-06-29,6758.T,5m,0.0002319153719,0.0002199299038,0.0517
2026-06-29,7203.T,5m,0.0001663229941,0.0002042515146,0
2026-06-29,9984.T,5m,0.001299117844,0.001412257727,0
2026-06-29,9988.HK,5m,0.000476862789,0.0004500182113,0.0563
2026-06-29,AAPL,5m,0.0002067591099,0.0001888439154,0.0866
2026-06-29,AIR.PA,5m,9.818317356e-05,0.0001079961033,0
2026-06-29,AMZN,5m,0.0004556211522,0.0004762245245,0
2026-06-29,ASML.AS,5m,0.000642881117,0.0006124575118,0.0473
2026-06-29,AUDUSD=X,5m,1.243874948e-05,1.125073537e-05,0.0955
2026-06-29,BNBUSDT,5m,0.000678471469,0.0006032874586,0.1108
2026-06-29,BNP.PA,5m,8.259165923e-05,7.879142166e-05,0.046
2026-06-29,BTCUSDT,5m,0.0008393212905,0.00082270416,0.0198
2026-06-29,BZ=F,5m,0.0003548894999,0.0002981178226,0.16
2026-06-29,CC=F,5m,0.001537628073,0.001234117858,0.1974
2026-06-29,CL=F,5m,0.0004276730406,0.0003923683497,0.0826
2026-06-29,COST,5m,0.0002349547915,0.0001527084144,0.3501
2026-06-29,ETHUSDT,5m,0.001354050645,0.001276128395,0.0575
2026-06-29,EURUSD=X,5m,7.173757571e-06,6.543658896e-06,0.0878
2026-06-29,GBPUSD=X,5m,8.173652742e-06,7.483302601e-06,0.0845
2026-06-29,GC=F,5m,0.0001590732777,0.0001594847979,0
2026-06-29,GOOGL,5m,0.0002160710484,0.0002404943104,0
2026-06-29,HG=F,5m,0.0001520790801,0.0001321136539,0.1313
2026-06-29,JPM,5m,5.673428048e-05,4.228001601e-05,0.2548
2026-06-29,KC=F,5m,0.002443935726,0.0005536031361,0.7735
2026-06-29,KO,5m,6.721203199e-05,6.169738303e-05,0.082
2026-06-29,MC.PA,5m,0.0001323674222,0.0001188335282,0.1022
2026-06-29,META,5m,0.0002135677631,0.0001974784295,0.0753
2026-06-29,MSFT,5m,0.0002592352169,0.0003004332873,0
2026-06-29,NG=F,5m,0.0005194628191,0.0005037823447,0.0302
2026-06-29,NVDA,5m,0.0004152186203,0.0004037370629,0.0277
2026-06-29,NZDUSD=X,5m,1.191291672e-05,1.118008174e-05,0.0615
2026-06-29,PG,5m,9.877617183e-05,8.293393916e-05,0.1604
2026-06-29,SAN.PA,5m,0.0001147090223,0.0001149333563,0
2026-06-29,SAP.DE,5m,0.000302154257,0.0003266641133,0
2026-06-29,SI=F,5m,0.0007754896125,0.0006984630538,0.0993
2026-06-29,SIE.DE,5m,0.0001259464022,0.0001219409253,0.0318
2026-06-29,SOLUSDT,5m,0.002689230962,0.002748150026,0
2026-06-29,TSLA,5m,0.0006409152565,0.0005431594786,0.1525
2026-06-29,TTE.PA,5m,8.43213694e-05,8.699459178e-05,0
2026-06-29,UNH,5m,0.0001615718238,0.0001302213068,0.194
2026-06-29,USDCAD=X,5m,9.604024173e-06,1.00798647e-05,0
2026-06-29,USDCHF=X,5m,8.787109998e-06,9.285699699e-06,0
2026-06-29,USDJPY=X,5m,1.504953194e-06,1.546631094e-06,0
2026-06-29,V,5m,0.0001084849259,0.0001139627914,0
2026-06-29,XOM,5m,0.000101198464,9.741222205e-05,0.0374
2026-06-29,XRPUSDT,5m,0.001097225639,0.001114320687,0
2026-06-29,ZW=F,5m,0.0002096561496,0.0001745896233,0.1673
2026-06-29,^FCHI,5m,2.285745417e-05,2.128369549e-05,0.0689
2026-06-29,^GDAXI,5m,3.062269365e-05,2.983198531e-05,0.0258
2026-06-29,^GSPC,5m,5.463093343e-05,5.303390052e-05,0.0292
2026-06-29,^HSI,5m,0.0001200134233,0.0001213183364,0
2026-06-29,^KS11,5m,0.001156303801,0.001241977197,0
2026-06-29,^N225,5m,0.0003266619084,0.0003358792495,0
2026-06-29,^NDX,5m,0.0001698442001,0.0001412675477,0.1683
2026-06-29,^STOXX50E,5m,2.778603222e-05,2.973726033e-05,0
2026-06-30,005930.KS,5m,0.001481001467,0.00117425012,0.2071
2026-06-30,0700.HK,5m,0.0005593549768,0.0004362066259,0.2202
2026-06-30,2330.TW,5m,0.0002118019555,0.0001631775648,0.2296
2026-06-30,6758.T,5m,0.0001215684389,8.485948591e-05,0.302
2026-06-30,7203.T,5m,8.310287141e-05,4.664367105e-05,0.4387
2026-06-30,9984.T,5m,0.001423542014,0.001450705851,0
2026-06-30,9988.HK,5m,0.0005186101597,0.0003936576241,0.2409
2026-06-30,AAPL,5m,0.0001790845013,0.0001992624874,0
2026-06-30,AIR.PA,5m,0.0002284223034,0.0002292251321,0
2026-06-30,AMZN,5m,0.0002424575558,0.0002223259735,0.083
2026-06-30,ASML.AS,5m,0.0003766707857,0.0003840113906,0
2026-06-30,AUDUSD=X,5m,1.848834947e-05,1.820662815e-05,0.0152
2026-06-30,BNBUSDT,5m,0.0003353760053,0.0003551494861,0
2026-06-30,BNP.PA,5m,7.1973823e-05,6.421298904e-05,0.1078
2026-06-30,BTCUSDT,5m,0.0004938777983,0.0004853092802,0.0173
2026-06-30,BZ=F,5m,0.0003925854221,0.0003779758937,0.0372
2026-06-30,CC=F,5m,0.00184615377,0.001134302244,0.3856
2026-06-30,CL=F,5m,0.0004488944123,0.0004572254886,0
2026-06-30,COST,5m,6.50205494e-05,7.316838289e-05,0
2026-06-30,ETHUSDT,5m,0.000658315455,0.0006882497302,0
2026-06-30,EURUSD=X,5m,1.419340364e-05,1.266048745e-05,0.108
2026-06-30,GBPUSD=X,5m,1.444169888e-05,1.477586725e-05,0
2026-06-30,GC=F,5m,0.0002861661978,0.0002768790831,0.0325
2026-06-30,GOOGL,5m,0.0001288509909,0.0001357603211,0
2026-06-30,HG=F,5m,0.000324594764,0.0002466160671,0.2402
2026-06-30,JPM,5m,7.419122339e-05,7.371562311e-05,0.0064
2026-06-30,KC=F,5m,0.005892215667,0.001073322298,0.8178
2026-06-30,KO,5m,7.327266086e-05,5.971436659e-05,0.185
2026-06-30,MC.PA,5m,0.0002526587434,0.0002404571299,0.0483
2026-06-30,META,5m,0.0001399847665,0.0001364031467,0.0256
2026-06-30,MSFT,5m,0.0001475616405,0.0001424161481,0.0349
2026-06-30,NG=F,5m,0.0008215325477,0.0006266612672,0.2372
2026-06-30,NVDA,5m,0.000265314962,0.0002873682055,0
2026-06-30,NZDUSD=X,5m,1.946604387e-05,1.833138289e-05,0.0583
2026-06-30,PG,5m,0.0001141744748,9.837768862e-05,0.1384
2026-06-30,SAN.PA,5m,0.0001457297595,0.0001379626764,0.0533
2026-06-30,SAP.DE,5m,0.0002522969842,0.0002679963238,0
2026-06-30,SI=F,5m,0.001828469307,0.001563965018,0.1447
2026-06-30,SIE.DE,5m,0.000247145073,0.0002157146419,0.1272
2026-06-30,SOLUSDT,5m,0.001239212439,0.001223523788,0.0127
2026-06-30,TSLA,5m,0.0003152361764,0.0003422769364,0
2026-06-30,TTE.PA,5m,8.603072706e-05,7.050459317e-05,0.1805
2026-06-30,UNH,5m,9.723337144e-05,0.0001000454972,0
2026-06-30,USDCAD=X,5m,1.022059324e-05,9.406390504e-06,0.0797
2026-06-30,USDCHF=X,5m,1.711076452e-05,1.498201895e-05,0.1244
2026-06-30,USDJPY=X,5m,1.489353379e-05,1.23324174e-05,0.172
2026-06-30,V,5m,0.0001100309742,0.0001078960292,0.0194
2026-06-30,XOM,5m,0.0001005596345,8.682105791e-05,0.1366
2026-06-30,XRPUSDT,5m,0.0006232856634,0.0006345735512,0
2026-06-30,ZW=F,5m,0.0008145188083,0.0005684687543,0.3021
2026-06-30,^FCHI,5m,3.639928823e-05,3.407792243e-05,0.0638
2026-06-30,^GDAXI,5m,3.738635078e-05,3.755722943e-05,0
2026-06-30,^GSPC,5m,1.889759016e-05,1.783163855e-05,0.0564
2026-06-30,^HSI,5m,9.146506169e-05,9.5363578e-05,0
2026-06-30,^KS11,5m,0.0007436303639,0.000633100459,0.1486
2026-06-30,^N225,5m,0.0001904196706,0.0001614683283,0.152
2026-06-30,^NDX,5m,4.576139126e-05,4.760059816e-05,0
2026-06-30,^STOXX50E,5m,3.171515469e-05,3.062219666e-05,0.0345
2026-07-01,005930.KS,5m,0.001271460816,0.001401055172,0
2026-07-01,2330.TW,5m,0.0001292260234,8.260757998e-05,0.3608
2026-07-01,6758.T,5m,0.0003103284435,0.000231708121,0.2533
2026-07-01,7203.T,5m,7.619702095e-05,4.538715859e-05,0.4043
2026-07-01,9984.T,5m,0.00103734309,0.0002779294532,0.7321
2026-07-01,AAPL,5m,0.0001814111162,0.0001807574107,0.0036
2026-07-01,AIR.PA,5m,0.0002235977184,0.0002264458843,0
2026-07-01,AMZN,5m,0.0003934008237,0.0003151707349,0.1989
2026-07-01,ASML.AS,5m,0.0009985963264,0.001046875577,0
2026-07-01,AUDUSD=X,5m,1.860788589e-05,1.757317304e-05,0.0556
2026-07-01,BNBUSDT,5m,0.000529928785,0.0004361558168,0.177
2026-07-01,BNP.PA,5m,9.611021368e-05,7.807801832e-05,0.1876
2026-07-01,BTCUSDT,5m,0.0006734778547,0.0005851403076,0.1312
2026-07-01,BZ=F,5m,0.0003706008408,0.0003454050209,0.068
2026-07-01,CC=F,5m,0.00154305987,0.001007563202,0.347
2026-07-01,CL=F,5m,0.0003819300237,0.000376759443,0.0135
2026-07-01,COST,5m,0.0002135830379,0.0002059817283,0.0356
2026-07-01,ETHUSDT,5m,0.0009782720002,0.0007846569101,0.1979
2026-07-01,EURUSD=X,5m,1.321327732e-05,1.300401947e-05,0.0158
2026-07-01,GBPUSD=X,5m,1.307662517e-05,1.338795218e-05,0
2026-07-01,GC=F,5m,0.0002848232149,0.0002848874729,0
2026-07-01,GOOGL,5m,0.0001799544861,0.0001957169372,0
2026-07-01,HG=F,5m,0.0002927123714,0.0002548612735,0.1293
2026-07-01,JPM,5m,0.0001397959675,0.0001199156085,0.1422
2026-07-01,KC=F,5m,0.007539363018,0.002442182984,0.6761
2026-07-01,KO,5m,9.383958494e-05,9.188498434e-05,0.0208
2026-07-01,MC.PA,5m,0.0001836653971,0.0001526803481,0.1687
2026-07-01,META,5m,0.001113770198,0.0009402524491,0.1558
2026-07-01,MSFT,5m,0.0002912826543,0.0002481527274,0.1481
2026-07-01,NG=F,5m,0.0007923332251,0.0007348148067,0.0726
2026-07-01,NVDA,5m,0.0001818200518,0.000191754735,0
2026-07-01,NZDUSD=X,5m,1.822371083e-05,1.896749578e-05,0
2026-07-01,PG,5m,7.108140732e-05,5.917072247e-05,0.1676
2026-07-01,SAN.PA,5m,0.0001625796652,0.0001609338468,0.0101
2026-07-01,SAP.DE,5m,0.0002537446141,0.0002291678314,0.0969
2026-07-01,SI=F,5m,0.001116104061,0.001012220952,0.0931
2026-07-01,SIE.DE,5m,0.0002194262968,0.0002192088705,0.001
2026-07-01,SOLUSDT,5m,0.001401995092,0.001303837043,0.07
2026-07-01,TSLA,5m,0.0004579567427,0.000391984518,0.1441
2026-07-01,TTE.PA,5m,0.0001061955524,0.0001079079043,0
2026-07-01,UNH,5m,0.0001997679876,0.0001547930385,0.2251
2026-07-01,USDCAD=X,5m,1.115554188e-05,1.049192731e-05,0.0595
2026-07-01,USDCHF=X,5m,2.564216893e-05,2.186695451e-05,0.1472
2026-07-01,USDJPY=X,5m,6.563579707e-06,6.47375621e-06,0.0137
2026-07-01,V,5m,0.0001575806445,0.0001629812173,0
2026-07-01,XOM,5m,0.000117706164,0.0001000473464,0.15
2026-07-01,XRPUSDT,5m,0.0006417955433,0.0005888274623,0.0825
2026-07-01,ZW=F,5m,0.0003298317471,0.0002515165796,0.2374
2026-07-01,^FCHI,5m,2.756572347e-05,2.776523642e-05,0
2026-07-01,^GDAXI,5m,3.999348006e-05,3.476999763e-05,0.1306
2026-07-01,^GSPC,5m,1.772275136e-05,1.845861761e-05,0
2026-07-01,^KS11,5m,0.0009005211603,0.0008976683136,0.0032
2026-07-01,^N225,5m,0.0001745545258,0.0001878029459,0
2026-07-01,^NDX,5m,5.48339557e-05,6.424731594e-05,0
2026-07-01,^STOXX50E,5m,3.816241496e-05,3.374134343e-05,0.1158
2026-07-02,005930.KS,5m,0.001344389589,0.001185121545,0.1185
2026-07-02,0700.HK,5m,0.0003808607634,0.0004156601937,0
2026-07-02,2330.TW,5m,0.0001608236249,0.0001167012763,0.2744
2026-07-02,6758.T,5m,0.0002482908787,0.0002266808646,0.087
2026-07-02,7203.T,5m,9.136577666e-05,8.480605333e-05,0.0718
2026-07-02,9984.T,5m,0.001087779986,0.00110704285,0
2026-07-02,9988.HK,5m,0.0003592347171,0.0004079377523,0
2026-07-02,AAPL,5m,0.0002817980062,0.0002318164312,0.1774
2026-07-02,AIR.PA,5m,0.0001450394133,0.0001273483398,0.122
2026-07-02,AMZN,5m,0.0003447218715,0.0003483804623,0
2026-07-02,ASML.AS,5m,0.0009250221101,0.0009631088931,0
2026-07-02,AUDUSD=X,5m,5.097510224e-05,4.523902577e-05,0.1125
2026-07-02,BNBUSDT,5m,0.0004475989939,0.0004469159277,0.0015
2026-07-02,BNP.PA,5m,7.081887221e-05,6.638578711e-05,0.0626
2026-07-02,BTCUSDT,5m,0.0005167341947,0.0004789804862,0.0731
2026-07-02,BZ=F,5m,0.0002950257467,0.0002980266212,0
2026-07-02,CC=F,5m,0.001723495651,0.0007104909239,0.5878
2026-07-02,CL=F,5m,0.0003210455499,0.0003129779255,0.0251
2026-07-02,COST,5m,0.000185979419,0.0001699944629,0.086
2026-07-02,ETHUSDT,5m,0.001015087501,0.0008714004208,0.1416
2026-07-02,EURUSD=X,5m,2.911626335e-05,2.103653957e-05,0.2775
2026-07-02,GBPUSD=X,5m,3.253328851e-05,2.524875866e-05,0.2239
2026-07-02,GC=F,5m,0.0004546567395,0.0002973649646,0.346
2026-07-02,GOOGL,5m,0.0002542530348,0.0002346861457,0.077
2026-07-02,HG=F,5m,0.0002647134441,0.0002289729572,0.135
2026-07-02,JPM,5m,0.0001086164039,8.213651868e-05,0.2438
2026-07-02,KC=F,5m,0.006654789519,0.001287616024,0.8065
2026-07-02,KO,5m,0.0002001541555,0.0001766199538,0.1176
2026-07-02,MC.PA,5m,0.0003296229031,0.0002842052192,0.1378
2026-07-02,META,5m,0.0002652562981,0.0002528308587,0.0468
2026-07-02,MSFT,5m,0.0002847914773,0.0003172379807,0
2026-07-02,NG=F,5m,0.0004306983459,0.0003903133811,0.0938
2026-07-02,NVDA,5m,0.0003518758168,0.0003576918853,0
2026-07-02,NZDUSD=X,5m,5.682203862e-05,5.057842932e-05,0.1099
2026-07-02,PG,5m,0.0002170595882,0.0002202604104,0
2026-07-02,SAN.PA,5m,0.0001971066654,0.000178272491,0.0956
2026-07-02,SAP.DE,5m,0.0007104740474,0.0005871966013,0.1735
2026-07-02,SI=F,5m,0.001672393057,0.0009652767172,0.4228
2026-07-02,SIE.DE,5m,0.0002422249261,0.0002525502869,0
2026-07-02,SOLUSDT,5m,0.001278849469,0.001284261422,0
2026-07-02,TSLA,5m,0.001145067053,0.001127164136,0.0156
2026-07-02,TTE.PA,5m,0.0001072731693,0.0001116661095,0
2026-07-02,UNH,5m,0.0001469439256,0.0001382928388,0.0589
2026-07-02,USDCAD=X,5m,2.175837909e-05,1.936777098e-05,0.1099
2026-07-02,USDCHF=X,5m,4.844872059e-05,3.89759612e-05,0.1955
2026-07-02,USDJPY=X,5m,6.595560433e-05,3.412366213e-05,0.4826
2026-07-02,V,5m,7.929043291e-05,5.278618202e-05,0.3343
2026-07-02,XOM,5m,0.0002116811942,0.0002712007624,0
2026-07-02,XRPUSDT,5m,0.00074565405,0.0007054826388,0.0539
2026-07-02,ZW=F,5m,0.0002120835929,0.0001759643747,0.1703
2026-07-02,^FCHI,5m,3.59101797e-05,3.255826088e-05,0.0933
2026-07-02,^GDAXI,5m,4.729434356e-05,4.85800081e-05,0
2026-07-02,^GSPC,5m,6.687743484e-05,7.056489693e-05,0
2026-07-02,^HSI,5m,0.0001494675857,0.0001350255934,0.0966
2026-07-02,^KS11,5m,0.001034322644,0.0009655346803,0.0665
2026-07-02,^N225,5m,0.0001734789417,0.0001734445172,0.0002
2026-07-02,^NDX,5m,0.0002175885603,0.0002246115985,0
2026-07-02,^STOXX50E,5m,3.844551189e-05,3.65770947e-05,0.0486
2026-07-03,005930.KS,5m,0.003802635666,0.004197110787,0
2026-07-03,0700.HK,5m,0.0003119839608,0.0002450585207,0.2145
2026-07-03,2330.TW,5m,0.0001095295649,7.281663558e-05,0.3352
2026-07-03,6758.T,5m,0.0003126998859,0.0002391093218,0.2353
2026-07-03,7203.T,5m,0.0001116483566,0.0001051260084,0.0584
2026-07-03,9984.T,5m,0.001007983844,0.001076272965,0
2026-07-03,9988.HK,5m,0.0002607444218,0.0002047903711,0.2146
2026-07-03,AIR.PA,5m,0.0001244510305,0.000128857307,0
2026-07-03,ASML.AS,5m,0.0001428332009,0.0001292267094,0.0953
2026-07-03,AUDUSD=X,5m,8.815408468e-06,8.552431312e-06,0.0298
2026-07-03,BNBUSDT,5m,0.0002634472411,0.0002452517255,0.0691
2026-07-03,BNP.PA,5m,9.712825839e-05,7.731891796e-05,0.204
2026-07-03,BTCUSDT,5m,0.000286867171,0.0002403360145,0.1622
2026-07-03,ETHUSDT,5m,0.0006693088696,0.0005970801674,0.1079
2026-07-03,EURUSD=X,5m,6.056104979e-06,5.560420091e-06,0.0818
2026-07-03,GBPUSD=X,5m,6.849355407e-06,7.110822263e-06,0
2026-07-03,MC.PA,5m,0.0001136584222,0.0001165734975,0
2026-07-03,NZDUSD=X,5m,9.765665673e-06,8.789111885e-06,0.1
2026-07-03,SAN.PA,5m,7.266639106e-05,6.827769426e-05,0.0604
2026-07-03,SAP.DE,5m,0.0001757717137,0.000159077043,0.095
2026-07-03,SIE.DE,5m,9.712188704e-05,0.0001053557902,0
2026-07-03,SOLUSDT,5m,0.0006646823115,0.0006226734155,0.0632
2026-07-03,TTE.PA,5m,4.495195558e-05,4.017539841e-05,0.1063
2026-07-03,USDCAD=X,5m,7.878699811e-06,7.725280477e-06,0.0195
2026-07-03,USDCHF=X,5m,9.373396807e-06,9.110144323e-06,0.0281
2026-07-03,USDJPY=X,5m,1.633607702e-05,1.442640489e-05,0.1169
2026-07-03,XRPUSDT,5m,0.0007691014246,0.0007790882728,0
2026-07-03,^FCHI,5m,1.745287858e-05,1.526758912e-05,0.1252
2026-07-03,^GDAXI,5m,2.388559403e-05,2.438158634e-05,0
2026-07-03,^HSI,5m,6.881845602e-05,5.740610644e-05,0.1658
2026-07-03,^KS11,5m,0.002691024646,0.002926779606,0
2026-07-03,^N225,5m,0.000276364273,0.0002535395203,0.0826
2026-07-03,^STOXX50E,5m,1.856350271e-05,1.90052952e-05,0
2026-07-04,BNBUSDT,5m,0.0002100030138,0.0001840390918,0.1236
2026-07-04,BTCUSDT,5m,0.0001888564187,0.0001492681691,0.2096
2026-07-04,ETHUSDT,5m,0.0004425220875,0.0003617430479,0.1825
2026-07-04,SOLUSDT,5m,0.0005712545881,0.0005440409106,0.0476
2026-07-04,XRPUSDT,5m,0.0009360052171,0.0009088350864,0.029
2026-07-05,BNBUSDT,5m,0.0004524838669,0.0004565741535,0
2026-07-05,BTCUSDT,5m,0.0001871406854,0.0001652610572,0.1169
2026-07-05,ETHUSDT,5m,0.0003814541386,0.0003620681175,0.0508
2026-07-05,SOLUSDT,5m,0.0004682909488,0.0004366084447,0.0677
2026-07-05,XRPUSDT,5m,0.0005104675606,0.0004721284224,0.0751
2026-07-06,005930.KS,5m,0.002337998929,0.00238167346,0
2026-07-06,0700.HK,5m,0.001079192429,0.0009926737404,0.0802
2026-07-06,2330.TW,5m,0.0002080945203,0.0001862713381,0.1049
2026-07-06,6758.T,5m,0.0001381604711,0.0001081715541,0.2171
2026-07-06,7203.T,5m,0.0002007187478,0.000169923705,0.1534
2026-07-06,9984.T,5m,0.0004724055357,0.0004540289537,0.0389
2026-07-06,9988.HK,5m,0.0007325728504,0.0006246402095,0.1473
2026-07-06,AAPL,5m,7.596461641e-05,7.929949974e-05,0
2026-07-06,AIR.PA,5m,0.0001320014887,0.0001421792345,0
2026-07-06,AMZN,5m,0.0001514647464,0.0001325677352,0.1248
2026-07-06,ASML.AS,5m,0.0003660557207,0.0003647342807,0.0036
2026-07-06,AUDUSD=X,5m,1.157347807e-05,1.015290907e-05,0.1227
2026-07-06,BNBUSDT,5m,0.0005549898127,0.00050936833,0.0822
2026-07-06,BNP.PA,5m,5.332912931e-05,4.440720524e-05,0.1673
2026-07-06,BTCUSDT,5m,0.0007762859678,0.0005970306805,0.2309
2026-07-06,BZ=F,5m,0.001767681404,0.001329777988,0.2477
2026-07-06,CC=F,5m,0.001444327599,0.0008826678414,0.3889
2026-07-06,CL=F,5m,0.0006895171893,0.0006075880119,0.1188
2026-07-06,COST,5m,0.0001084993554,9.607145056e-05,0.1145
2026-07-06,ETHUSDT,5m,0.001159734211,0.0008999876315,0.224
2026-07-06,EURUSD=X,5m,6.832460235e-06,6.443556134e-06,0.0569
2026-07-06,GBPUSD=X,5m,7.991300808e-06,7.609340212e-06,0.0478
2026-07-06,GC=F,5m,0.0001413505896,0.0001391339686,0.0157
2026-07-06,GOOGL,5m,0.0001354159331,0.0001244707509,0.0808
2026-07-06,HG=F,5m,0.0004912286822,0.0004376811738,0.109
2026-07-06,JPM,5m,8.808463177e-05,6.92421585e-05,0.2139
2026-07-06,KC=F,5m,0.007897862766,0.002662943788,0.6628
2026-07-06,KO,5m,0.0001250583505,0.0001467868362,0
2026-07-06,MC.PA,5m,0.0001526270921,9.943460329e-05,0.3485
2026-07-06,META,5m,0.0003600125051,0.0002506000158,0.3039
2026-07-06,MSFT,5m,0.000309986947,0.0002613513329,0.1569
2026-07-06,NG=F,5m,0.003296759439,0.002916600023,0.1153
2026-07-06,NVDA,5m,0.000153715645,0.0001450345737,0.0565
2026-07-06,NZDUSD=X,5m,1.633424063e-05,1.375007594e-05,0.1582
2026-07-06,PG,5m,0.000168416703,0.0001524336996,0.0949
2026-07-06,SAN.PA,5m,0.0002024045642,0.0001827575283,0.0971
2026-07-06,SAP.DE,5m,0.000193388974,0.0001847523352,0.0447
2026-07-06,SI=F,5m,0.001926460625,0.001661144058,0.1377
2026-07-06,SIE.DE,5m,7.211609632e-05,6.635122401e-05,0.0799
2026-07-06,SOLUSDT,5m,0.001316559922,0.001263936463,0.04
2026-07-06,TSLA,5m,0.0005605949962,0.0005920475963,0
2026-07-06,TTE.PA,5m,5.354219413e-05,4.984364527e-05,0.0691
2026-07-06,UNH,5m,0.0001822494909,0.0001776417187,0.0253
2026-07-06,USDCAD=X,5m,9.2506538e-06,9.365598664e-06,0
2026-07-06,USDCHF=X,5m,1.185704187e-05,1.250421101e-05,0
2026-07-06,USDJPY=X,5m,6.356534585e-06,5.826587645e-06,0.0834
2026-07-06,V,5m,0.0003897161842,0.0003014541914,0.2265
2026-07-06,XOM,5m,0.000112365544,8.657708483e-05,0.2295
2026-07-06,XRPUSDT,5m,0.001154266442,0.0009936732371,0.1391
2026-07-06,ZW=F,5m,0.0002043759665,0.0001765794094,0.136
2026-07-06,^FCHI,5m,1.991038981e-05,1.942688884e-05,0.0243
2026-07-06,^GDAXI,5m,1.866044651e-05,1.721306131e-05,0.0776
2026-07-06,^GSPC,5m,1.033907742e-05,8.820950242e-06,0.1468
2026-07-06,^HSI,5m,0.0001520846936,0.000135811632,0.107
2026-07-06,^KS11,5m,0.001695814243,0.001724198534,0
2026-07-06,^N225,5m,0.000267953963,0.0002796335339,0
2026-07-06,^NDX,5m,4.552072568e-05,4.334697012e-05,0.0478
2026-07-06,^STOXX50E,5m,1.659802159e-05,1.708520843e-05,0
2026-07-07,005930.KS,5m,0.001941266905,0.001783453509,0.0813
2026-07-07,0700.HK,5m,0.000442406132,0.0005333171989,0
2026-07-07,2330.TW,5m,0.0002697363852,0.0002436732793,0.0966
2026-07-07,6758.T,5m,0.0002106603212,0.000194250583,0.0779
2026-07-07,7203.T,5m,0.0001830198162,0.000203192235,0
2026-07-07,9984.T,5m,0.0006830009335,0.0006913203073,0
2026-07-07,9988.HK,5m,0.0008460562957,0.0008846691865,0
2026-07-07,AAPL,5m,0.0001287871297,0.0001226640295,0.0475
2026-07-07,AIR.PA,5m,0.0002394727638,0.0002350697428,0.0184
2026-07-07,AMZN,5m,0.0002878145759,0.0003160482609,0
2026-07-07,ASML.AS,5m,0.0005606371557,0.0005697254898,0
2026-07-07,AUDUSD=X,5m,1.495822718e-05,1.457107385e-05,0.0259
2026-07-07,BNBUSDT,5m,0.0003177724566,0.0002764667555,0.13
2026-07-07,BNP.PA,5m,0.0001514163765,0.0001155702998,0.2367
2026-07-07,BTCUSDT,5m,0.0004528563554,0.000410455744,0.0936
2026-07-07,BZ=F,5m,0.0005412638203,0.0005763068254,0
2026-07-07,CC=F,5m,0.002111893278,0.001780693664,0.1568
